Point:1133   (15634.5,17733.5) house
Point:1507   (15638.5,29387) house
Point:624   (15641.5,15492) house
Point:1137   (15642.5,17644.5) house
Point:1158   (15643.5,18057) house
Point:1161   (15643.5,18107) house
Point:316   (15646,10782.5) house
Point:315   (15646,11269) office38
Point:292   (15646.5,9981) office24
Point:1242   (15647,19062.5) house
Point:607   (15647.5,15095) house
Point:323   (15648.5,11768) house
Point:497   (15667.5,12343) house
Point:1468   (15669.5,27048) house
Point:1308   (15670,22593) house
Point:1233   (15680,18496) house
Point:500   (15680.5,12660) house
Point:1090   (15683.5,16980) house
Point:1144   (15686.5,17758) house
Point:1508   (15688.5,29387) house
Point:1143   (15689,17684.5) house
Point:1159   (15693.5,18057) house
Point:1162   (15693.5,18107) house
Point:1138   (15696,17640.5) house
Point:293   (15696.5,10078) office24
Point:636   (15707.5,16148) house
Point:535   (15708,13416) house
Point:1249   (15710.5,19911) house
Point:1083   (15717,16790) house
Point:1146   (15723,17757.5) house
Point:1079   (15724.5,16591) house
Point:1284   (15725.5,21311.5) house
Point:317   (15727,10849) office38
Point:1145   (15729,17725) house
Point:501   (15730.5,12660) house
Point:1091   (15739.5,17378) house
Point:1136   (15739.5,17428) house
Point:1149   (15753.5,17791.5) house
Point:637   (15756.5,16370) house
Point:1147   (15756.5,17929) house
Point:1160   (15756.5,17979) house
Point:1234   (15760.5,18691) house
Point:1250   (15760.5,19911) house
Point:536   (15763.5,13407) house
Point:537   (15770.5,13381.5) house
Point:1285   (15772.5,21265) house
Point:1081   (15774.5,16591) house
Point:1148   (15777.5,17753.5) house
Point:1163   (15779,18305.5) house
Point:1301   (15784.5,21931.5) house
Point:1510   (15786.5,29497.5) house
Point:625   (15787.5,15438) house
Point:1096   (15789.5,17378) house
Point:1139   (15789.5,17428) house
Point:502   (15791.5,12755) house
Point:510   (15798.5,13228.5) house
Point:1469   (15799.5,27197) house
Point:1243   (15801.5,18971) house
Point:1235   (15810.5,18691) house
Point:1092   (15813.5,17184) house
Point:1093   (15813.5,17234) house
Point:1237   (15817.5,18841) house
Point:1509   (15819.5,29429) house
Point:1286   (15822.5,21265) house
Point:638   (15832.5,16149) house
Point:639   (15832.5,16199) house
Point:294   (15835.5,10129) office24
Point:626   (15837.5,15438) house
Point:503   (15841.5,12755) house
Point:498   (15844,12459.5) house
Point:1140   (15857.5,17511) house
Point:1141   (15857.5,17561) house
Point:1142   (15857.5,17611) house
Point:1238   (15858.5,18948.5) house
Point:1080   (15860.5,16433) house
Point:1236   (15860.5,18691) house
Point:1094   (15863.5,17184) house
Point:1095   (15863.5,17234) house
Point:1150   (15867.5,17719) house
Point:1151   (15867.5,17769) house
Point:1287   (15879,21375) house
Point:640   (15882.5,16149) house
Point:641   (15882.5,16199) house
Point:1082   (15882.5,16622) house
Point:509   (15883.5,12975) house
Point:295   (15885.5,10129) office24
Point:499   (15886.5,12504) house
Point:1300   (15887.5,21671) house
Point:1470   (15888.5,27270) house
Point:1174   (15890.5,18001) house
Point:1294   (15891.5,21420.5) house
Point:523   (15895.5,12811) house
Point:318   (15897.5,10613.5) office38
Point:1471   (15908.5,27396) house
Point:1101   (15915.5,16899) house
Point:1112   (15915.5,16949) house
Point:524   (15917.5,12877) house
Point:609   (15926.5,14400) house
Point:1173   (15928,17978) house
Point:1295   (15928.5,21396.5) house
Point:526   (15933.5,12975) house
Point:1293   (15934.5,21326) house
Point:330   (15936,11462) house
Point:1175   (15936.5,18043.5) house
Point:530   (15944.5,13211) house
Point:1176   (15954.5,18010) house
Point:1472   (15958.5,27396) house
Point:1164   (15961.5,17555) house
Point:1165   (15961.5,17605) house
Point:1100   (15962.5,16719) house
Point:512   (15964.5,12773.5) house
Point:1302   (15965.5,22062) house
Point:525   (15967.5,12877) house
Point:1296   (15972.5,21511) house
Point:514   (15979,12800) house
Point:1168   (15981.5,17862) house
Point:1169   (15981.5,17912) house
Point:1244   (15981.5,18853) house
Point:527   (15983.5,12975) house
Point:1309   (15988.5,24027) hotel
Point:513   (15999.5,12752.5) house
Point:1116   (15999.5,17222) house
Point:1117   (15999.5,17272) house
Point:1118   (15999.5,17322) house
Point:1102   (16004.5,16880.5) house
Point:332   (16005,12216.5) house
Point:516   (16015,12798.5) house
Point:1288   (16016.5,20618) house
Point:1166   (16018.5,17423) house
Point:1167   (16018.5,17473) house
Point:1297   (16022.5,21511) house
Point:1170   (16026.5,17707) house
Point:1171   (16026.5,17757) house
Point:529   (16033.5,12975) house
Point:610   (16036.5,14470) house
Point:649   (16040.5,16229) house
Point:650   (16040.5,16279) house
Point:539   (16044.5,13538.5) house
Point:648   (16045.5,16147.5) house
Point:1105   (16049.5,16901.5) house
Point:1251   (16055,19518.5) house
Point:1103   (16062.5,16775) house
Point:1104   (16062.5,16825) house
Point:1113   (16065.5,16983) house
Point:546   (16066.5,13912) house
Point:1513   (16068.5,30297.5) house
Point:1177   (16072.5,18016) house
Point:1298   (16072.5,21511) house
Point:1098   (16078.5,16575) house
Point:1115   (16079.5,17121) house
Point:1119   (16079.5,17171) house
Point:1120   (16079.5,17221) house
Point:1097   (16080,16486) house
Point:122   (16080.5,7894) office38
Point:511   (16080.5,12398.5) house
Point:284   (16082.5,9028.5) office24
Point:1473   (16083.5,27513) house
Point:319   (16086,10752.5) house
Point:1289   (16092.5,20618) house
Point:1291   (16092.5,20668) house
Point:1114   (16096,16910) house
Point:528   (16103.5,12907) house
Point:1252   (16112.5,19756) house
Point:1253   (16112.5,19806) house
Point:1255   (16113.5,19993) house
Point:1256   (16113.5,20043) house
Point:515   (16116.5,12589) house
Point:547   (16116.5,13912) house
Point:1475   (16122.5,27656.5) house
Point:1303   (16126.5,22151) house
Point:1099   (16128.5,16575) house
Point:123   (16130.5,7894) office38
Point:1474   (16133.5,27513) house
Point:548   (16136.5,14083) house
Point:1290   (16142.5,20618) house
Point:1292   (16142.5,20668) house
Point:285   (16144,9066) office24
Point:517   (16150.5,12327) house
Point:531   (16153.5,12907) house
Point:653   (16155.5,16307.5) house
Point:1254   (16158,19586.5) house
Point:518   (16158.5,12441) house
Point:533   (16162.5,13175) house
Point:540   (16164.5,13648) house
Point:541   (16164.5,13698) house
Point:1511   (16166.5,29430) house
Point:1304   (16176.5,22151) house
Point:1123   (16178.5,17140) house
Point:1257   (16178.5,20117) house
Point:1258   (16178.5,20167) house
Point:549   (16188,13875.5) house
Point:336   (16191.5,12049) house
Point:642   (16192.5,15428) house
Point:1121   (16208,17023.5) house
Point:1246   (16208,18619) house
Point:519   (16208.5,12441) house
Point:1122   (16211,16984.5) house
Point:1463   (16221.5,25273) house
Point:644   (16227.5,15560) house
Point:1299   (16227.5,21468) house
Point:654   (16229,16320) house
Point:550   (16232,13933.5) house
Point:617   (16235.5,15140) house
Point:655   (16236,16294) house
Point:1106   (16237.5,16641) house
Point:333   (16238,11951) house
Point:124   (16238.5,7715) office38
Point:542   (16239.5,13681) house
Point:543   (16239.5,13731) house
Point:643   (16242.5,15428) house
Point:1245   (16243.5,18546.5) house
Point:1247   (16245.5,19385) house
Point:614   (16248.5,14890) house
Point:127   (16255.5,8056) house
Point:1107   (16257.5,16593) house
Point:520   (16258.5,12441) house
Point:334   (16263.5,11997.5) house
Point:1172   (16263.5,17517) house
Point:286   (16265,8755.5) office24
Point:646   (16277.5,15560) house
Point:551   (16279.5,13931) house
Point:331   (16283.5,11692) house
Point:283   (16286,8662) office24
Point:522   (16286,12624.5) house
Point:125   (16288.5,7715) shoppingmall
Point:645   (16292.5,15428) house
Point:616   (16295.5,15035.5) house
Point:1248   (16295.5,19385) house
Point:615   (16298.5,14890) house
Point:1512   (16316.5,29430) hospital
Point:337   (16321.5,12184) house
Point:552   (16329.5,13931) house
Point:1108   (16335.5,16427) house
Point:1109   (16335.5,16477) house
Point:1125   (16337.5,17235) house
Point:1126   (16337.5,17285) house
Point:126   (16338.5,7715) hotel
Point:320   (16338.5,10959.5) house
Point:521   (16340.5,12440) house
Point:544   (16345.5,13805) house
Point:656   (16346.5,16177) house
Point:657   (16346.5,16227) house
Point:1464   (16349.5,25475) house
Point:613   (16354.5,14712) house
Point:611   (16355.5,14441) house
Point:612   (16355.5,14491) house
Point:1310   (16356.5,23795) house
Point:647   (16358.5,15853) house
Point:651   (16358.5,15903) house
Point:652   (16358.5,15953) house
Point:553   (16359.5,14194) house
Point:554   (16359.5,14244) house
Point:1124   (16364,17147.5) house
Point:335   (16373.5,11930) house
Point:296   (16380,9597) office24
Point:532   (16381,13038) house
Point:1110   (16385.5,16427) house
Point:1111   (16385.5,16477) house
Point:1631   (16389.5,10940.5) house
Point:658   (16391.5,16324.5) house
Point:545   (16395.5,13805) house
Point:1855   (16404.5,14712) house
Point:1853   (16405.5,14441) house
Point:1854   (16405.5,14491) house
Point:2919   (16408.5,17802) house
Point:1821   (16409.5,14194) house
Point:1822   (16409.5,14244) house
Point:1859   (16410.5,15059) house
Point:1860   (16410.5,15109) house
Point:4189   (16420,26545.5) house
Point:1795   (16422,13020.5) house
Point:1651   (16423.5,12017) house
Point:2916   (16424.5,17665.5) house
Point:1877   (16427.5,15538) house
Point:3017   (16429.5,19988) house
Point:2994   (16432.5,18612) house
Point:2862   (16434.5,16858) office24
Point:3288   (16436.5,21802) office38
Point:1642   (16439.5,11758) house
Point:2998   (16443.5,19147) house
Point:2858   (16451.5,16652) office24
Point:1643   (16467.5,11685) house
Point:1888   (16468,16330) house
Point:4205   (16472.5,27669) house
Point:1653   (16476.5,12203) house
Point:1654   (16476.5,12253) house
Point:2875   (16477.5,17171) office38
Point:2995   (16482.5,18612) house
Point:1814   (16484,13781) house
Point:3285   (16487.5,21727.5) office38
Point:2999   (16493.5,19147) house
Point:2859   (16501.5,16652) office24
Point:1791   (16509.5,12472) house
Point:1856   (16509.5,14618) house
Point:1857   (16511.5,14758) house
Point:1878   (16512.5,15621) house
Point:1819   (16515.5,13987) house
Point:1644   (16517.5,11685) house
Point:2873   (16517.5,17082) office38
Point:1817   (16518.5,13850.5) house
Point:1875   (16518.5,15398) house
Point:1876   (16518.5,15448) house
Point:1650   (16519.5,11833) house
Point:4206   (16522.5,27669) house
Point:2922   (16523,18271.5) house
Point:2872   (16527,16973.5) office38
Point:1858   (16527.5,14866.5) house
Point:2876   (16527.5,17171) office38
Point:1891   (16532,16287.5) house
Point:2997   (16532.5,18612) house
Point:1818   (16535,13894.5) house
Point:1655   (16542.5,12071) house
Point:3000   (16543.5,19147) house
Point:2996   (16548,18516.5) house
Point:3286   (16549,21769.5) office24
Point:4182   (16553.5,25189) shoppingmall
Point:2924   (16555.5,18312.5) house
Point:1792   (16559.5,12472) house
Point:1633   (16563.5,11048) house
Point:4199   (16563.5,26900) shoppingmall
Point:1820   (16565.5,13987) house
Point:1645   (16567.5,11685) house
Point:2874   (16567.5,17082) office38
Point:1879   (16568.5,15398) house
Point:1880   (16568.5,15448) house
Point:2860   (16568.5,16439) office24
Point:2917   (16569.5,17553.5) house
Point:1519   (16572.5,8082) house
Point:1520   (16572.5,8132) house
Point:4207   (16572.5,27669) house
Point:3014   (16582.5,19952) house
Point:1656   (16592.5,12071) house
Point:4289   (16593.5,29979) hotel
Point:1632   (16596.5,11021) house
Point:3287   (16597.5,21718.5) office24
Point:1518   (16598,7967) house
Point:2863   (16599,16899) office38
Point:1862   (16600,15262) house
Point:1634   (16601.5,11087) house
Point:2923   (16603,18297.5) house
Point:1793   (16609.5,12472) house
Point:2861   (16618.5,16439) office24
Point:1607   (16619.5,8536.5) house
Point:2925   (16619.5,18336) house
Point:4208   (16622.5,27669) house
Point:3018   (16631.5,20048) house
Point:2864   (16634.5,16835.5) office38
Point:1890   (16639.5,16252) house
Point:1861   (16640.5,15046.5) house
Point:1881   (16641,15704) house
Point:1657   (16642.5,12071) house
Point:1889   (16644,16174.5) house
Point:1646   (16651.5,11747) house
Point:1652   (16651.5,11797) house
Point:2918   (16652.5,17583) house
Point:1637   (16655,11155) house
Point:2865   (16663.5,16511) office38
Point:4214   (16672,28083) house
Point:1898   (16689.5,16252) house
Point:4209   (16699.5,27687) house
Point:1611   (16703.5,10102.5) house
Point:1799   (16705.5,13115.5) house
Point:1798   (16706.5,13079.5) house
Point:2870   (16707.5,16874) office38
Point:2878   (16708.5,17081) office38
Point:3003   (16717.5,19234) house
Point:3001   (16727.5,19164) house
Point:3277   (16741.5,20775.5) office38
Point:4210   (16749.5,27687) house
Point:2879   (16758.5,17081) office38
Point:1885   (16759.5,15859) house
Point:1892   (16759.5,15909) house
Point:3004   (16762,19271.5) house
Point:1893   (16762.5,16015) house
Point:2866   (16769.5,16551) office38
Point:1863   (16770.5,15362) house
Point:1882   (16770.5,15412) house
Point:1894   (16771,16082) house
Point:2877   (16774,16999.5) office38
Point:3019   (16774,20042) office38
Point:3016   (16775.5,19958.5) house
Point:3002   (16777.5,19164) house
Point:3289   (16780.5,21525.5) house
Point:2920   (16784.5,17521) house
Point:1815   (16798.5,13409.5) house
Point:4211   (16799.5,27687) house
Point:2871   (16804.5,16764) office38
Point:2867   (16813.5,16471) house
Point:2881   (16814.5,17150) house
Point:2882   (16814.5,17200) house
Point:1886   (16821.5,15668) house
Point:1887   (16821.5,15718) house
Point:1635   (16822.5,10867) house
Point:1648   (16824.5,11671) house
Point:1649   (16824.5,11721) house
Point:2869   (16826.5,16648) office38
Point:3005   (16832.5,19227) house
Point:1658   (16834.5,11901) house
Point:2921   (16834.5,17521) house
Point:1801   (16835.5,13283) house
Point:1647   (16838,11546) house
Point:1796   (16838.5,13023) house
Point:1896   (16839.5,16017) house
Point:1897   (16839.5,16067) house
Point:1659   (16848,12101.5) house
Point:4212   (16849.5,27687) house
Point:1800   (16854.5,13160) house
Point:1816   (16855,13443.5) house
Point:1636   (16871,10829) house
Point:4287   (16874.5,29025.5) house
Point:1638   (16875.5,11041) house
Point:1794   (16879.5,12501) house
Point:1864   (16883.5,15349) house
Point:1883   (16883.5,15399) house
Point:2880   (16884,17005.5) house
Point:3276   (16884.5,20721) office38
Point:1797   (16888.5,13023) house
Point:1895   (16890,15934) house
Point:1884   (16893.5,15523.5) house
Point:1899   (16896.5,16237) house
Point:4213   (16899.5,27687) house
Point:2868   (16902,16435.5) office38
Point:3006   (16906.5,19465) house
Point:3015   (16906.5,19515) house
Point:1823   (16914.5,13348) house
Point:1660   (16917.5,11301) house
Point:4183   (16922,25195.5) house
Point:2890   (16927.5,16735) house
Point:1913   (16935.5,16000) house
Point:1914   (16935.5,16050) house
Point:1900   (16936.5,15586) house
Point:1912   (16947.5,15893.5) house
Point:2884   (16950.5,16607.5) house
Point:2885   (16951.5,16632) house
Point:3278   (16952.5,20574) office38
Point:1804   (16954.5,13173.5) house
Point:3021   (16961.5,19780.5) office24
Point:1824   (16964.5,13348) house
Point:1904   (16966.5,15791) house
Point:2883   (16972.5,16493) house
Point:3009   (16975.5,19134) house
Point:1868   (16976.5,15160) house
Point:1834   (16978.5,13842) house
Point:1639   (16981.5,11024) house
Point:1905   (16982,15756.5) house
Point:2927   (16982.5,17575) house
Point:1915   (16984.5,16141) house
Point:2908   (16984.5,17275) house
Point:1870   (16986.5,15291) house
Point:1806   (16991.5,13223) house
Point:3011   (16991.5,19291) house
Point:3020   (17000.5,19658) office24
Point:2886   (17002,16567) house
Point:2891   (17002.5,16820) house
Point:1805   (17003.5,13125) house
Point:3323   (17004.5,24054) house
Point:2926   (17007.5,17445) house
Point:2907   (17011,17215) house
Point:4185   (17012.5,25438) house
Point:4202   (17013.5,27170) house
Point:1906   (17016,15802) house
Point:3022   (17020.5,19780.5) office24
Point:3010   (17025.5,19134) house
Point:1869   (17026.5,15160) house
Point:3012   (17041.5,19291) house
Point:3279   (17044.5,20599) house
Point:3322   (17050,23630) house
Point:1916   (17053.5,15916) house
Point:2904   (17056,17016.5) house
Point:2889   (17057.5,16637) house
Point:2928   (17057.5,17445) house
Point:4186   (17062.5,25438) house
Point:4203   (17063.5,27170) house
Point:2929   (17065.5,17659) house
Point:2934   (17080,18122.5) house
Point:1802   (17080.5,12923) house
Point:1827   (17082.5,13686.5) house
Point:1901   (17082.5,15388) house
Point:2893   (17082.5,16713) house
Point:2887   (17087.5,16482) house
Point:1919   (17093.5,16139) house
Point:1807   (17096.5,13119) house
Point:1808   (17096.5,13169) house
Point:1809   (17096.5,13219) house
Point:1907   (17100,15688) house
Point:2933   (17100,18043) house
Point:1902   (17101.5,15499) house
Point:1917   (17102.5,16012) house
Point:1918   (17106,15936.5) house
Point:2895   (17111.5,16902) house
Point:4187   (17112.5,25438) house
Point:2892   (17113.5,16666) house
Point:1828   (17114,13718.5) house
Point:2905   (17125.5,17033.5) house
Point:1803   (17130.5,12923) house
Point:1871   (17131.5,15163) house
Point:2894   (17132.5,16713) house
Point:3319   (17134.5,23007) house
Point:1908   (17135.5,15783) house
Point:2888   (17137.5,16482) house
Point:1920   (17143.5,16139) house
Point:2906   (17144,17073) house
Point:1661   (17144.5,11372.5) house
Point:4184   (17149.5,25315) house
Point:1903   (17151.5,15499) house
Point:1825   (17160.5,13467) house
Point:1826   (17160.5,13517) house
Point:2896   (17161.5,16902) house
Point:1640   (17169.5,11028) house
Point:1811   (17180.5,13224) house
Point:1812   (17180.5,13274) house
Point:1813   (17180.5,13324) house
Point:1829   (17180.5,13374) house
Point:1865   (17182,14760) house
Point:3320   (17184.5,23007) house
Point:4201   (17188,27134) house
Point:1830   (17194.5,13619) house
Point:1831   (17194.5,13669) house
Point:1832   (17194.5,13719) house
Point:2897   (17197.5,16414) house
Point:4290   (17198,30093) house
Point:4204   (17198.5,27290.5) house
Point:2899   (17211.5,16794) house
Point:1833   (17217.5,13833.5) house
Point:1641   (17219.5,11028) house
Point:3284   (17227.5,21400.5) office38
Point:2913   (17229,17373) house
Point:2909   (17231.5,16999) house
Point:3280   (17233.5,20582) office38
Point:4188   (17233.5,25400) house
Point:2935   (17245.5,18100) house
Point:2898   (17247.5,16414) house
Point:1867   (17258.5,14846) house
Point:1872   (17258.5,14896) house
Point:1873   (17258.5,14946) house
Point:1909   (17259.5,15452.5) house
Point:2900   (17261.5,16794) house
Point:1609   (17266.5,8806.5) house
Point:2911   (17269.5,17272) house
Point:2912   (17269.5,17322) house
Point:1866   (17271.5,14691) house
Point:3007   (17277.5,18468) house
Point:1810   (17278.5,12926) house
Point:2910   (17281.5,16999) house
Point:3281   (17283.5,20582) office38
Point:2930   (17285.5,17576) house
Point:4291   (17285.5,30186) house
Point:2939   (17299.5,18294.5) house
Point:3013   (17308.5,19347) house
Point:2914   (17323,17205) house
Point:2938   (17327,18246.5) house
Point:3008   (17327.5,18468) house
Point:1910   (17329.5,15528) house
Point:3282   (17333.5,20582) office38
Point:4292   (17335.5,30186) house
Point:2937   (17348.5,18104) house
Point:1610   (17352.5,9009) house
Point:2915   (17364.5,17233.5) house
Point:2902   (17370.5,16847) house
Point:1608   (17375,8332) house
Point:1911   (17379.5,15528) house
Point:2901   (17380.5,16688) house
Point:4288   (17382.5,28996) shoppingmall
Point:3283   (17383.5,20582) office38
Point:4293   (17385.5,30186) house
Point:4200   (17390.5,26685.5) house
Point:1874   (17396,15135.5) house
Point:2936   (17408.5,18001) house
Point:2931   (17413,17863) house
Point:3321   (17414.5,23390) house
Point:2932   (17419,17928.5) house
Point:2903   (17420.5,16847) house
Point:1941   (17429.5,15528) house
Point:2944   (17430.5,16688) house
Point:1662   (17431.5,10277) house
Point:4190   (17438.5,24608) house
Point:1942   (17442.5,15806) house
Point:1664   (17443.5,10499.5) house
Point:3031   (17444.5,19340) house
Point:2961   (17462.5,17508) house
Point:4215   (17475,26740.5) house
Point:1618   (17478.5,9883.5) house
Point:1663   (17481.5,10277) house
Point:2963   (17488,17883.5) house
Point:2940   (17488.5,16586) house
Point:4191   (17488.5,24608) house
Point:1943   (17492.5,15806) house
Point:3023   (17492.5,18457) house
Point:2950   (17493.5,17193) house
Point:2973   (17494.5,18120) house
Point:2977   (17495.5,18285) house
Point:1925   (17501.5,15134) house
Point:1668   (17506,10973.5) house
Point:4216   (17510.5,26850.5) house
Point:2962   (17512.5,17508) house
Point:1923   (17520.5,14975) house
Point:1847   (17527.5,13660) house
Point:1848   (17527.5,13710) house
Point:1849   (17527.5,13760) house
Point:3025   (17532.5,18608) house
Point:2941   (17538.5,16586) house
Point:1617   (17541.5,9814) house
Point:3024   (17542.5,18457) house
Point:2951   (17543.5,17193) house
Point:2978   (17545.5,18285) house
Point:2974   (17548.5,18149.5) house
Point:4217   (17554,26809) house
Point:1835   (17558,12565) house
Point:3302   (17558,21785.5) office24
Point:1612   (17559.5,8731) house
Point:1613   (17559.5,8781) house
Point:3291   (17567.5,20624) office38
Point:3027   (17568,18769.5) house
Point:3041   (17571.5,19518) office24
Point:3042   (17571.5,19568) office24
Point:1665   (17572.5,10534) house
Point:2948   (17584.5,16979) house
Point:4294   (17585,29956.5) house
Point:3032   (17589.5,19427) office24
Point:1614   (17590.5,9557) house
Point:1620   (17590.5,10030) house
Point:3332   (17591.5,23930) house
Point:2964   (17592.5,17887) house
Point:2975   (17592.5,17937) house
Point:3325   (17596.5,22770) house
Point:3324   (17602.5,22602) house
Point:2945   (17608.5,16763) house
Point:2952   (17609.5,17236) house
Point:1924   (17612.5,15053) house
Point:3290   (17613.5,20530) house
Point:1679   (17614.5,11528) house
Point:2942   (17618.5,16532) house
Point:3043   (17621.5,19518) office24
Point:3044   (17621.5,19568) office24
Point:1850   (17623.5,13719) house
Point:3026   (17632.5,18477) house
Point:2949   (17634.5,16979) house
Point:1621   (17640.5,10030) house
Point:3333   (17641.5,23930) house
Point:2965   (17642.5,17887) house
Point:2976   (17642.5,17937) house
Point:3045   (17643,19753) office24
Point:3326   (17646.5,22770) house
Point:1666   (17655.5,10521) house
Point:1667   (17655.5,10571) house
Point:2946   (17658.5,16763) house
Point:3327   (17658.5,22869) house
Point:2943   (17668.5,16532) house
Point:2979   (17668.5,18285) house
Point:1619   (17671.5,9869) house
Point:3049   (17672.5,20194) office24
Point:3050   (17672.5,20244) office24
Point:3051   (17672.5,20294) office24
Point:3052   (17673,20421) office38
Point:1944   (17678.5,15639) house
Point:2966   (17681.5,17427) house
Point:3028   (17682.5,18477) house
Point:3334   (17691.5,23930) house
Point:2968   (17698,17772) house
Point:3303   (17704.5,21575) house
Point:2947   (17708.5,16763) house
Point:3328   (17708.5,22869) house
Point:3307   (17720.5,21843) house
Point:1622   (17721.5,9869) house
Point:1680   (17727.5,11694) house
Point:3292   (17728,21449) office38
Point:1948   (17728.5,15639) house
Point:2969   (17733.5,17872) house
Point:2970   (17733.5,17922) house
Point:2980   (17737.5,18363) house
Point:1949   (17742.5,15733) house
Point:1952   (17743.5,15990) house
Point:1851   (17748,13763) house
Point:2967   (17753,17726) house
Point:1615   (17760.5,9666) house
Point:1623   (17771.5,9869) house
Point:3037   (17771.5,19388) house
Point:2971   (17783.5,17872) house
Point:2972   (17783.5,17922) house
Point:2981   (17787.5,18363) house
Point:3293   (17791.5,21407) office38
Point:1926   (17792.5,15252) house
Point:1953   (17793.5,15990) house
Point:1921   (17798,14849) house
Point:1945   (17799.5,15494) house
Point:1836   (17803.5,12595) house
Point:3053   (17805.5,19997) office38
Point:3036   (17807.5,19307) house
Point:3310   (17809.5,21916) house
Point:3034   (17815.5,19209) house
Point:1625   (17828.5,10149) house
Point:3046   (17834.5,19819) office24
Point:3304   (17834.5,21546.5) house
Point:1624   (17835.5,10012) house
Point:1852   (17836.5,13795.5) house
Point:2982   (17837.5,18363) house
Point:3033   (17840,18992) house
Point:3311   (17842,22011.5) house
Point:4192   (17843.5,26563) house
Point:1950   (17845.5,15720) house
Point:1946   (17849.5,15494) house
Point:1837   (17853.5,12595) house
Point:3054   (17855.5,19997) office38
Point:3029   (17856.5,18555) house
Point:3308   (17856.5,21791) house
Point:3038   (17857.5,19307) house
Point:3305   (17860.5,21645) house
Point:3035   (17865.5,19209) house
Point:1626   (17878.5,10149) house
Point:3047   (17884.5,19819) office24
Point:1954   (17889,15919.5) house
Point:1616   (17892.5,9666.5) house
Point:1927   (17897.5,15165) house
Point:1947   (17899.5,15494) house
Point:1928   (17901.5,15334) house
Point:3030   (17906.5,18555) house
Point:3309   (17906.5,21791) house
Point:1522   (17907.5,7648) house
Point:3306   (17910.5,21645) house
Point:1627   (17928.5,10149) house
Point:1922   (17934,14774.5) house
Point:3048   (17934.5,19819) office24
Point:4295   (17936,30518) shoppingmall
Point:1951   (17942.5,15879) house
Point:1939   (17951.5,15334) house
Point:1523   (17957.5,7648) house
Point:1932   (17969,14747) house
Point:1683   (17974.5,12282) house
Point:1669   (17976.5,10667.5) house
Point:3312   (17978.5,22249) house
Point:3317   (17978.5,22299) house
Point:4222   (17991,27385.5) house
Point:1838   (17996.5,12566) house
Point:1524   (18012.5,7904) house
Point:1628   (18019.5,10116) house
Point:1684   (18024.5,12282) house
Point:1670   (18034.5,10749.5) house
Point:4193   (18047.5,26599.5) house
Point:3055   (18048.5,19608) office38
Point:3056   (18048.5,19658) office38
Point:3296   (18055,21469.5) office24
Point:1682   (18057.5,12165) house
Point:1940   (18059,15290.5) house
Point:1933   (18061.5,14749) house
Point:4219   (18068.5,27041) hotel
Point:1629   (18069.5,10116) house
Point:1681   (18070.5,11334) house
Point:4195   (18078.5,26521.5) house
Point:1844   (18082.5,12971) house
Point:1845   (18082.5,13021) house
Point:1846   (18082.5,13071) house
Point:3040   (18082.5,19429) office24
Point:3057   (18082.5,19479) office38
Point:1839   (18087,12745) house
Point:3313   (18087.5,22063) house
Point:3314   (18091.5,22155) house
Point:1840   (18095.5,12807.5) house
Point:2983   (18095.5,17911) house
Point:2987   (18095.5,17961) house
Point:4218   (18096.5,26688) house
Point:1972   (18109.5,15898) house
Point:1934   (18111.5,14749) house
Point:1957   (18117,15623) house
Point:1630   (18119.5,10116) house
Point:1929   (18135.5,14378) house
Point:3315   (18137.5,22063) house
Point:3294   (18141.5,21114) office38
Point:3316   (18141.5,22155) house
Point:4223   (18142,27562.5) house
Point:1931   (18151.5,14543) house
Point:1958   (18153.5,15650) house
Point:1956   (18156,15601.5) house
Point:1955   (18157,15379.5) house
Point:1961   (18159.5,15858) house
Point:1973   (18159.5,15898) house
Point:2984   (18162.5,17837.5) house
Point:2954   (18163,17187.5) house
Point:1960   (18166.5,15813) house
Point:4194   (18174,26458.5) house
Point:1671   (18177,10734) house
Point:1974   (18178.5,16054) house
Point:1959   (18183,15708) house
Point:1930   (18185.5,14378) house
Point:1685   (18188.5,12146) house
Point:3295   (18191.5,21114) office24
Point:1841   (18198.5,12499) house
Point:1966   (18200.5,15625) house
Point:1935   (18201.5,14543) house
Point:1962   (18215,15477.5) house
Point:4196   (18225.5,26554) house
Point:1967   (18231,15814.5) house
Point:1686   (18238.5,12146) house
Point:3297   (18241.5,21114) office24
Point:2989   (18246.5,18289) house
Point:1842   (18248.5,12499) house
Point:3331   (18261.5,23239) house
Point:2992   (18262.5,18428) house
Point:2985   (18269.5,17464) house
Point:1521   (18271.5,6583.5) house
Point:1968   (18275,15853.5) house
Point:4197   (18275.5,26554) house
Point:4220   (18282,26697) house
Point:2990   (18283,18206.5) house
Point:2991   (18296.5,18289) house
Point:1843   (18298.5,12499) house
Point:4221   (18300.5,27058) shoppingmall
Point:1963   (18303,15476.5) house
Point:3300   (18307.5,21374) office24
Point:2993   (18312.5,18428) house
Point:1975   (18316.5,15920) house
Point:1969   (18330,15824) house
Point:1976   (18343.5,16026) house
Point:1964   (18344.5,15559) house
Point:2958   (18348.5,17322) house
Point:2955   (18349.5,16922) house
Point:2956   (18354.5,17161) house
Point:3298   (18355.5,21184) office24
Point:1936   (18357.5,14421) house
Point:1675   (18360.5,11011) house
Point:1677   (18360.5,11061) house
Point:3329   (18364.5,22608) house
